Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Flat White (S),-0.3265573809461542,-0.986118671103914,-0.27149491251053537,0.10429286741467846,-0.8042615371517419,-0.14035940597028174,0.2711671947668056,-0.04046644392294863,-0.02990937140438323,-0.003257685948728546
Flat White (R),0.24959888265955135,-0.7443708837607049,-0.30141017905991213,0.08709746915804573,-1.0144495764213963,-0.1165910823536706,0.4001886484644072,-0.03252774992499172,-0.02035998017601499,-0.01796581905786909
Flat White (L),0.6940898713339376,-0.5689617727869172,-0.3274453717035442,0.06975929544896649,-1.2048590007959803,-0.11916619973867663,0.4871519985069974,-0.038164508440451085,-0.026005291469336774,-0.02655627508097776
Mocha (S),-0.4585788755208065,-0.28351138579841995,-0.16102879095769965,0.021492435018798148,-0.5435492431238073,-0.05847680177123479,0.28039032050170554,-0.020874539636570363,-0.048115338818813747,-0.01452995340278266
Mocha (R),0.051603895048537386,0.309544055025963,-0.1354293260778513,-0.036831810460431096,-0.6250390756576316,0.006377390686865624,0.4134308386622177,-0.0015771988184543231,-0.04832500782907624,-0.034667930881068516
Mocha (L),0.5975568608122404,0.8989614388047233,-0.11821832824276707,-0.10294244573370469,-0.7667538467303654,0.03676470041159204,0.5331426178817209,-0.0035573918545601904,-0.06978649018685378,-0.05123533206925752
Babycino,-1.2164501181374938,-0.11044865099691938,-0.05838698634825841,0.004330469841778407,-0.12551063348312333,0.0089176680833836,0.1850059310346574,-0.027385199185177664,-0.0983411256279639,-0.0023668930087834992
Hot Chocolate (S),-0.343326737259221,0.9669829501599192,-0.015042036510844821,-0.12406968520416856,-0.35336973610056766,0.043446447836393134,0.36448128925362777,-0.04327476342789794,-0.1553418081730896,-0.028118919772639455
Hot Chocolate (R),0.026507791795879546,1.85643700732135,0.06339827069498731,-0.23002942446470298,-0.33633183715849824,0.10241324683254978,0.45840315656094616,-0.04118231200958362,-0.19282083332470032,-0.04641857433806001
Hot Chocolate (L),0.96426111916851,2.5823156387302255,0.05095405897050941,-0.31737304269918915,-0.6926146146005098,0.09654048624788039,0.6332764084775123,-0.06690958874065986,-0.2404924905018513,-0.06618182622315869
Premium Dark Hot Chocolate,-0.6394797484547956,0.11743126484500188,-0.12395312033129524,0.14921901783858382,-0.29675549761971987,0.4512446018902902,0.8071944993515743,-0.12254474857249575,-0.35753635936413075,0.0020400653197405107
Double Dark Hot Chocolate,-0.4023023582449206,0.5857836774694328,-0.09753746972520412,0.15074171542348047,-0.27663317743027593,0.6348097291386859,1.0382743271948431,-0.14939514089997327,-0.4574682265787453,-0.00338911531782724
English Breakfast (S),-2.3200744865003915,-1.75081571369381,-0.10638192332709531,0.136834663287472,0.07414959430899339,-0.12334121132548184,-0.07663027068747202,-0.0051742371086995675,-0.027377860898000938,0.050750692554397535
English Breakfast (R),-2.3006111321994074,-1.7413694275747487,-0.09987604798827866,0.12726256305535968,0.0648264056529719,-0.12624899070756082,-0.06804931743830285,-0.005803899480855603,-0.03418742552324563,0.053808661521656566
English Breakfast (L),-2.2515857945683697,-1.717500714388342,-0.08296614302774447,0.1037418117541406,0.04046847863008312,-0.13344836680801395,-0.04672167489130616,-0.007292767366368445,-0.05134090628934967,0.06081843596474329
Moroccon Mint Green Tea (S),-2.306126256953533,-1.6950260303522628,-0.11519127853612497,0.15064510578982362,0.10587097799114219,-0.04205800225663286,-0.08738525793132103,0.015841634543658084,-0.029151036846985865,-0.015343209827949096
Moroccon Mint Green Tea (R),-2.283502967803468,-1.6755002929066598,-0.1101907545310603,0.14340169008011502,0.10250233159878083,-0.03074258504755672,-0.07984621149799882,0.019302960061437797,-0.03581591663517459,-0.024694691180457626
Moroccon Mint Green Tea (L),-2.228027157593356,-1.6265588195896237,-0.09721567551576814,0.1260382668649065,0.09246388757644895,-0.0015454172266299267,-0.06308885009580212,0.02734491220254101,-0.053629667370196255,-0.04753409613160569
Strawberry Green Tea (S),-2.2976766009230323,-1.6957912513158766,-0.11380507024289895,0.14883759496104063,0.10749458009050876,-0.04859389876059494,-0.07601692378658349,0.018436168849774937,-0.022528906658560312,-0.014868488029113142
Strawberry Green Tea (R),-2.2737860447556817,-1.6763322631895585,-0.10860222772478119,0.14135962447555084,0.10434841787177689,-0.0381500715893605,-0.0668171758631659,0.02225809633059174,-0.028180563507567917,-0.02397305602452673
Strawberry Green Tea (L),-2.2141544673372078,-1.6278165341784199,-0.09493981478332282,0.1230677019337549,0.09512386961939434,-0.01228008893270508,-0.04440844955468577,0.03160565413950228,-0.04274318482176778,-0.04675978191192949
Lemon Ice Tea,-2.04184739683381,1.0713317062506558,0.17591730444597717,-0.27018304046836544,0.31192680966786923,-0.07156334891663244,-0.10365016705570043,0.029817083509170898,0.10078977790976652,-0.004508031269193853
Strawberry Ice Tea,-2.1196916097788927,0.47230490706516837,0.11202424900152808,-0.18060689538070984,0.26664963407991504,-0.08378156214178555,-0.10795518729338786,0.02252284919340201,0.0762073241787756,-0.003835701069346061
Green Apple Ice Tea,-2.1153293044956976,0.44532977126867185,0.10752083399307338,-0.17199926239297922,0.27043176921049783,-0.07108364061775518,-0.1063391554521179,0.02627332897654763,0.07825675541658945,-0.004987942052924869
Iced Coffee,-1.088695187132214,0.7991489101602974,0.0371794878203278,-0.13320650591655805,-0.10661498203753242,-0.01569888354849027,0.2282310181684622,-0.011905114217019168,-0.024255058934793728,0.0061197007998659535
Cold Coffee Frappe,0.6513079401093703,2.103721768863294,-0.11134757972425892,0.5242464753152306,-1.5260048114739087,-0.16850459359341807,-0.40449702903006984,0.20639302185694955,-0.021889397413618106,-0.02221468571809622
Mocha Frappe,0.9550368829013617,3.3448413321560184,0.019645351004303542,0.37759358334141524,-1.3796544345870863,-0.06907938753755971,-0.3064045113608302,0.21946486246627842,-0.06907542775462507,-0.04580917649333575
Chocolate Oreo Frappe,1.6160828489912695,4.29725796430701,0.09573119640073341,0.4444711564557632,-1.481638013898404,-0.07542747655701641,-0.4657209624169668,0.1591176817536072,-0.06090443006871558,-0.03720643501176968
Strawberry Shake,-0.5354490483573174,2.103129742517242,0.09285387687551887,-0.02546236700424379,-0.4871843558544758,-0.12522215779824208,-0.10140813256261375,0.0833783628229491,-0.0331285315378037,-0.018180423703280983
Chocolate Shake,-0.3783343563385888,2.103826246361325,0.08996974135999797,0.022317031717821872,-0.42289172300492706,-0.029756313513384446,-0.011487871661717998,0.09151868140651967,-0.10568407865106062,-0.03145899670581072
Mango Smoothie,-1.0991865565140202,2.141728075399805,0.19181873661368168,-0.32620540305606444,0.09674591699732357,0.05369757608781419,0.1679228219643854,0.0012780025912499538,-0.01841368472850486,-0.005328360857687456
Mixed Berry Smoothie,-1.1213687142939461,2.4834530816709877,0.24719273891255927,-0.4263214450191015,0.07559445068293648,-0.07564310329478717,0.15902345134942475,-0.0275746057024582,-0.03742715026576941,0.0037508126785451017
